"Uniprots"	"Protein"	"Gene"	"SeqCov"	"Peptides"	"Unique"	"Score"	"Q.value"	"6029"	"6057"	"6096"	"6172"	"6174"	"6195"	"6196"	"6051"	"6211"	"6212"	"nlogP"	"HC.means"	"T1D.means"	"Difference"	"Label"	"Entrez"	"Entrez.2"
"Q12974-4;Q12974;E9PMY3;E9PML8;E9PJC0;E9PRR9;Q12974-2;Q12974-3"	"Protein tyrosine phosphatase type IVA 2"	"PTP4A2"	26.8	5	5	11.711	0	29729	24659	30804	20912	39832	21810	27939	22505	13451	23323	1.00995004794557	29187.2	21805.6	-0.420637128217685	"Not significant (adj.p > 0.05)"	"8073"	NA
"Q12981;Q12981-1;Q12981-2;Q12981-3"	"Vesicle transport protein SEC20"	"BNIP1"	16.2	3	3	7.1257	0	4418.5	3102.3	3519.7	5514.2	3679.6	5389.8	4123.4	4396.7	2536.8	4167.8	0.0162982047225246	4046.86	4122.9	0.0268565291753052	"Not significant (adj.p > 0.05)"	"662"	NA
"Q12996"	"Cleavage stimulation factor subunit 3"	"CSTF3"	11.7	8	8	15.556	0	17685	12584	14340	14173	19423	13566	13528	14260	9071.2	16286	0.488849729309739	15641	13342.24	-0.229331855798007	"Not significant (adj.p > 0.05)"	"1479"	NA
"Q13011"	"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial"	"ECH1"	38.1	31	13	86.763	0	225410	212520	185050	173770	191000	178520	190460	235980	133200	153670	0.320875270245564	197550	178366	-0.147377210352134	"Not significant (adj.p > 0.05)"	"1891"	NA
"Q13033-2;Q13033"	"Striatin-3"	"STRN3"	6	4	4	5.6346	0	22122	21922	24224	24009	29853	14931	18568	17909	10784	18651	1.95291233316226	24426	16168.6	-0.595222862569305	"Not significant (adj.p > 0.05)"	"29966"	NA
"Q13042-3;Q13042-2;Q13042;Q5T8C6;Q13042-4"	"Cell division cycle protein 16 homolog"	"CDC16"	7.9	4	4	65.167	0	2080.8	1240.2	1993.3	2364.8	2149.2	2104.8	1559.5	1933	655.57	1928	0.5292208247268	1965.66	1636.174	-0.264687619659649	"Not significant (adj.p > 0.05)"	"8881"	NA
"Q13043;Q13043-2;A0A087WVN8;F5H5B4"	"Serine/threonine-protein kinase 4;Serine/threonine-protein kinase 4 37kDa subunit;Serine/threonine-protein kinase 4 18kDa subunit"	"STK4"	18.7	10	6	13.266	0	17108	13435	14305	21264	14296	23092	16134	20899	9654.6	18692	0.132462200177031	16081.6	17694.32	0.137875368343485	"Not significant (adj.p > 0.05)"	"6789"	NA
"Q13045-2;Q13045;Q13045-3"	"Protein flightless-1 homolog"	"FLII"	14	19	19	61.838	0	73591	55509	67644	73112	82323	70342	86807	88942	48145	80516	0.0965747123378745	70435.8	74950.4	0.0896272920536665	"Not significant (adj.p > 0.05)"	"2314"	NA
"Q13049"	"E3 ubiquitin-protein ligase TRIM32"	"TRIM32"	1.7	1	1	2.1359	0.0060954	11777	3494.9	3974.2	13852	5068.1	52389	6323	5027.9	2174.3	6272.1	0.1016816699981	7633.24	14437.26	0.919429506312486	"Not significant (adj.p > 0.05)"	"22954"	NA
"Q13057;Q13057-2"	"Bifunctional coenzyme A synthase;Phosphopantetheine adenylyltransferase;Dephospho-CoA kinase"	"COASY"	29.1	19	19	100.74	0	69260	56220	59037	80839	65339	66732	65438	71951	40175	69284	0.147961289965937	66139	62716	-0.0766676847110719	"Not significant (adj.p > 0.05)"	"80347"	NA
"Q13087-2;Q13087"	"Protein disulfide-isomerase A2"	"PDIA2"	41.4	60	13	323.31	0	474810	471090	676820	591850	990660	584030	1242700	602290	488750	633160	0.152317291436133	641046	710186	0.147769035515117	"Not significant (adj.p > 0.05)"	"64714"	NA
"Q13103;C9J6K0"	"Secreted phosphoprotein 24"	"SPP2"	13.3	3	3	4.6528	0.00042882	3108.8	3646.1	4199.1	2502.2	4814.2	4604	4577	12732	2668.1	4627.4	0.826025713846057	3654.08	5841.7	0.676880050872019	"Not significant (adj.p > 0.05)"	"6694"	NA
"Q13112"	"Chromatin assembly factor 1 subunit B"	"CHAF1B"	1.8	1	1	2.1818	0.0056042	8341.8	5151.3	6877.5	9268.8	6872.6	7474.1	9165.6	9394.9	6196.8	8019.8	0.26847977090831	7302.4	8050.24	0.140661097872926	"Not significant (adj.p > 0.05)"	"8208"	NA
"Q13131;Q13131-2"	"5-AMP-activated protein kinase catalytic subunit alpha-1"	"PRKAA1"	21.1	12	12	43.37	0	55204	48694	49923	46366	67473	41947	42909	37978	27704	48116	1.26147410785971	53532	39730.8	-0.430143710823502	"Not significant (adj.p > 0.05)"	"5562"	NA
"Q13148;B1AKP7;G3V162;A0A087X260;A0A087WYY0;K7EN94;A0A087WX29;K7EJM5;A0A087WXQ5;A0A087WV68"	"TAR DNA-binding protein 43"	"TARDBP"	32.9	21	21	83.898	0	131100	107130	99500	112350	127760	121700	134070	163380	82444	124360	0.139889072080345	115568	125190.8	0.115386565036326	"Not significant (adj.p > 0.05)"	"23435"	NA
"Q13151"	"Heterogeneous nuclear ribonucleoprotein A0"	"HNRNPA0"	43	21	21	117.36	0	72344	60765	90722	68320	78864	97656	133530	152010	89657	127150	2.20970061309199	74203	120000.6	0.693492198523218	"Not significant (adj.p > 0.05)"	"10949"	NA
"Q13155;F8W950;A8MU58"	"Aminoacyl tRNA synthase complex-interacting multifunctional protein 2"	"AIMP2"	24.7	11	11	47.832	0	22477	19795	21423	18981	30475	22080	26558	20328	13440	19426	0.283195119102625	22630.2	20366.4	-0.152058345260973	"Not significant (adj.p > 0.05)"	"7965"	NA
"Q13158"	"FAS-associated death domain protein"	"FADD"	4.8	1	1	2.5804	0.0032644	3361.6	3316.6	3934.4	3196.3	3673.5	2837	3997.7	3608.9	2113.4	3981.7	0.183261082023762	3496.48	3307.74	-0.0800574148799793	"Not significant (adj.p > 0.05)"	"8772"	NA
"Q13162;H7C3T4"	"Peroxiredoxin-4"	"PRDX4"	64.2	31	23	89.867	0	214240	163210	144630	177660	179120	173420	308410	166650	186810	177150	0.313327219808439	175772	202488	0.204131141024131	"Not significant (adj.p > 0.05)"	"10549"	NA
"Q13177"	"Serine/threonine-protein kinase PAK 2;PAK-2p27;PAK-2p34"	"PAK2"	32.6	20	10	169.26	0	103420	96279	92255	82773	117920	113750	81634	80148	44255	83383	0.710976392482819	98529.4	80634	-0.289165980369507	"Not significant (adj.p > 0.05)"	"5062"	NA
"Q13185;C9JMM0;B8ZZ43;S4R2Y4"	"Chromobox protein homolog 3"	"CBX3"	21.9	10	6	52.452	0	47860	32318	44599	50428	43976	35546	62289	73106	38207	61125	0.488935257200017	43836.2	54054.6	0.302294653534865	"Not significant (adj.p > 0.05)"	"11335"	NA
"Q13188;Q13188-2;A0A087WZ06;E5RFQ9"	"Serine/threonine-protein kinase 3;Serine/threonine-protein kinase 3 36kDa subunit;Serine/threonine-protein kinase 3 20kDa subunit"	"STK3"	18.9	10	6	22.194	0	17554	12875	13289	13102	14391	20325	24108	35252	10947	22365	1.38184492832307	14242.2	22599.4	0.666112453126392	"Not significant (adj.p > 0.05)"	"6788"	NA
"Q13200;Q13200-3;Q13200-2"	"26S proteasome non-ATPase regulatory subunit 2"	"PSMD2"	36.3	44	35	184.11	0	162690	95178	124220	238490	131690	196030	141370	235170	114570	180050	0.364136871419391	150453.6	173438	0.205101398089079	"Not significant (adj.p > 0.05)"	"5708"	NA
"Q13206;E9PIF2"	"Probable ATP-dependent RNA helicase DDX10"	"DDX10"	3.4	2	2	15.19	0	6403.9	7379	6248.7	5842	9807	4599	9804.3	15937	14995	9041.2	0.956091780132077	7136.12	10875.3	0.607843418162614	"Not significant (adj.p > 0.05)"	"1662"	NA
"Q13217;X6R9L0"	"DnaJ homolog subfamily C member 3"	"DNAJC3"	26.8	25	25	150.28	0	148030	102750	108570	131270	149870	181360	141480	94196	115970	129930	0.0422040908798785	128098	132587.2	0.0496935530577469	"Not significant (adj.p > 0.05)"	"5611"	NA
"Q13228;Q13228-4;Q13228-3;Q13228-2;H0Y532;A6PVX1"	"Selenium-binding protein 1"	"SELENBP1"	55.1	40	40	265.35	0	252850	197100	212960	277640	224940	250230	437530	268480	224450	240670	0.51757359669939	233098	284272	0.286335378493346	"Not significant (adj.p > 0.05)"	"8991"	NA
"Q13232;H3BPR2"	"Nucleoside diphosphate kinase 3;Nucleoside diphosphate kinase"	"NME3"	27.8	8	8	20.794	0	59736	58771	65107	56409	84715	51346	58168	56569	32406	57893	0.867050915588518	64947.6	51276.4	-0.340981237782472	"Not significant (adj.p > 0.05)"	"4832"	NA
"Q13242;H0YIB4"	"Serine/arginine-rich splicing factor 9"	"SRSF9"	26.7	6	5	11.009	0	21968	16742	16379	23132	19238	11610	15477	17923	7740.6	13581	1.65216530848488	19491.8	13266.32	-0.555099093630372	"Not significant (adj.p > 0.05)"	"8683"	NA
"Q13243;B4DJK0;B4DUA4;G3V5K8;Q13243-2;Q13243-3"	"Serine/arginine-rich splicing factor 5"	"SRSF5"	22.4	7	6	19.47	0	44024	26177	40803	38810	37452	30506	19511	32777	8332.7	30880	1.50611659097936	37453.2	24401.34	-0.61812861217399	"Not significant (adj.p > 0.05)"	"6430"	NA
"Q13247-3;Q13247"	"Serine/arginine-rich splicing factor 6"	"SRSF6"	26.6	14	8	40.521	0	69673	53914	58941	78360	72497	65449	109090	97342	76090	95104	1.09489106638011	66677	88615	0.410361732134083	"Not significant (adj.p > 0.05)"	"6431"	NA
"Q13263-2;Q13263;M0R0K9"	"Transcription intermediary factor 1-beta"	"TRIM28"	26.4	28	28	241.72	0	167420	146090	175620	171910	189450	190260	216500	220090	143650	211720	0.422838114625437	170098	196444	0.207751926157853	"Not significant (adj.p > 0.05)"	"10155"	NA
"Q13283"	"Ras GTPase-activating protein-binding protein 1"	"G3BP1"	21	12	10	35.665	0	71163	47380	61005	88861	69514	70743	97349	88944	56459	90504	0.521469867204854	67584.6	80799.8	0.257657174176118	"Not significant (adj.p > 0.05)"	"10146"	NA
"Q13287"	"N-myc-interactor"	"NMI"	8.1	2	2	5.9856	0	8586.7	7829.1	8526.4	8271.8	11129	5784.4	8059.9	8527.3	3397.4	11189	0.651166661209721	8868.6	7391.6	-0.262819691476848	"Not significant (adj.p > 0.05)"	"9111"	NA
"Q13308-5;Q13308-4;Q13308;Q13308-6;H7C5L0;Q86X91;Q13308-3;Q13308-2"	"Inactive tyrosine-protein kinase 7"	"PTK7"	3.8	2	2	9.8343	0	6394.1	4279.6	5296.4	6414	3910.7	4873.4	6095.6	6878.8	2917.8	5981.7	0.00613497415772033	5258.96	5349.46	0.0246157427213664	"Not significant (adj.p > 0.05)"	"5754"	NA
"Q13310-2;Q13310-3;B1ANR0;Q13310;H0Y5F5"	"Polyadenylate-binding protein 4"	"PABPC4"	44.4	69	42	323.31	0	582830	293060	360810	491150	377690	704890	805560	552740	382580	573060	1.27585271459337	421108	603766	0.519799232984845	"Not significant (adj.p > 0.05)"	"8761"	NA
"Q13315"	"Serine-protein kinase ATM"	"ATM"	2.8	10	10	11.226	0	30425	20125	26744	26652	25854	23935	22551	27579	13056	28298	0.367631233154489	25960	23083.8	-0.169409646793262	"Not significant (adj.p > 0.05)"	"472"	NA
"Q13322-2;Q13322-4;Q13322;Q13322-3"	"Growth factor receptor-bound protein 10"	"GRB10"	9.7	6	6	23.935	0	24379	18922	23552	19077	30074	14611	22060	16641	13000	18389	1.27585271459337	23200.8	16940.2	-0.453723645031134	"Not significant (adj.p > 0.05)"	"2887"	NA
"Q13325-2;Q13325"	"Interferon-induced protein with tetratricopeptide repeats 5"	"IFIT5"	3.2	2	2	4.7225	0.00043057	17840	10069	14395	22574	13293	18813	16498	22959	8839	20462	0.183261082023762	15634.2	17514.2	0.163819692711183	"Not significant (adj.p > 0.05)"	"24138"	NA
"Q13332-6;Q13332-3;Q13332-4;Q13332-2;Q13332;G8JL96;A0A0A0MR60;Q13332-7;Q13332-5"	"Receptor-type tyrosine-protein phosphatase S"	"PTPRS"	4.8	8	4	14.928	0	25823	23575	24457	30662	29637	19712	22010	26252	12056	23825	1.02242900403227	26830.8	20771	-0.369319396294523	"Not significant (adj.p > 0.05)"	"5802"	NA
"Q13347"	"Eukaryotic translation initiation factor 3 subunit I"	"EIF3I"	40	20	20	65.643	0	123900	74861	78527	93579	117840	81501	126230	110030	84039	107540	0.0985049203781406	97741.4	101868	0.0596592516686263	"Not significant (adj.p > 0.05)"	"8668"	NA
"Q13363-2;Q13363;E9PGB1;E7ESU7;D6RAX2;E7EPF8;H0Y8W7"	"C-terminal-binding protein 1"	"CTBP1"	16.6	10	5	18.268	0	31215	21620	24032	38516	25039	30289	39004	47376	30880	37731	1.08764274667934	28084.4	37056	0.399938177181482	"Not significant (adj.p > 0.05)"	"1487"	NA
"Q13393-4;Q13393-2;Q13393;Q13393-3"	"Phospholipase D1"	"PLD1"	3.4	3	3	11.452	0	9654	7923.9	8737.4	11489	7409.9	11325	8343.7	12041	5109.1	9740.4	0.00186980620961936	9042.84	9311.84	0.0422903319447682	"Not significant (adj.p > 0.05)"	"5337"	NA
"Q13405;E9PI78;E9PNF1"	"39S ribosomal protein L49, mitochondrial"	"MRPL49"	20.5	4	4	26.673	0	11197	8687.6	10517	10896	15477	9943	12938	9955.1	8415.1	13525	0.0628320854656897	11354.92	10955.24	-0.0516964514479794	"Not significant (adj.p > 0.05)"	"740"	NA
"Q13409-3;Q13409-7;Q13409-2;Q13409;E7EQL5"	"Cytoplasmic dynein 1 intermediate chain 2"	"DYNC1I2"	19.3	21	2	208.18	0	100210	68330	79115	85330	102550	100700	105140	94498	62115	109340	0.163026994218499	87107	94358.6	0.115365353641901	"Not significant (adj.p > 0.05)"	"1781"	NA
"Q13423"	"NAD(P) transhydrogenase, mitochondrial"	"NNT"	29.7	50	15	123.86	0	219260	178360	198700	183280	226070	184050	219860	235900	103120	218800	0.168571618254202	201134	192346	-0.0644531497756022	"Not significant (adj.p > 0.05)"	"23530"	NA
"Q13425"	"Beta-2-syntrophin"	"SNTB2"	19.1	12	10	16.717	0	20366	17369	17874	17660	23600	20281	17453	14238	8479.4	16675	0.843402545635138	19373.8	15425.28	-0.328810276161784	"Not significant (adj.p > 0.05)"	"6645"	NA
"Q13426"	"DNA repair protein XRCC4"	"XRCC4"	3.9	1	1	6.9078	0	8052.9	8890.4	8478.9	9998.2	17946	7465.6	4747.3	3990.8	2560.1	10494	2.00725564736202	10673.28	5851.56	-0.86711040094586	"Not significant (adj.p > 0.05)"	"7518"	NA
"Q13427-2;Q13427;C9JN15;C9JM79;E9PG73"	"Peptidyl-prolyl cis-trans isomerase G;Peptidyl-prolyl cis-trans isomerase"	"PPIG"	23.2	9	6	36.424	0	66484	50510	59856	75974	58906	54074	73849	67463	38715	73234	0.0586532972756258	62346	61467	-0.0204849288341943	"Not significant (adj.p > 0.05)"	"9360"	NA
"Q13428-8;Q13428-3;E7ETY2;Q13428-2;Q13428-7;Q13428;Q13428-4;J3KQ96;Q13428-6;Q13428-5"	"Treacle protein"	"TCOF1"	14.7	19	19	79.209	0	46281	37178	44630	35299	47711	41853	91333	55192	73656	65849	1.73464294312162	42219.8	65576.6	0.635261358669225	"Not significant (adj.p > 0.05)"	"6949"	NA
"Q13438;Q13438-2;Q13438-7;Q13438-4;Q13438-6;Q13438-5;Q13438-3;B4E321;Q13438-8"	"Protein OS-9"	"OS9;OR7D2"	21.7	16	16	76.08	0	43060	40749	42659	44757	69984	34888	26278	35575	21371	46629	1.50397341219666	48241.8	32948.2	-0.550084086926333	"Not significant (adj.p > 0.05)"	"10956"	"162998"
"Q13442"	"28 kDa heat- and acid-stable phosphoprotein"	"PDAP1"	49.2	14	14	160.62	0	87303	55345	51925	86579	61156	74264	109850	103550	87713	118510	1.56261401242893	68461.6	98777.4	0.528885985241461	"Not significant (adj.p > 0.05)"	"11333"	NA
"Q13444-8;Q13444-2;Q13444-7;Q13444-6;Q13444-12;Q13444-5;Q13444-4;Q13444-3;Q13444;Q13444-11;Q13444-10;Q13444-9"	"Disintegrin and metalloproteinase domain-containing protein 15"	"ADAM15"	5.1	3	3	47.052	0	4893.6	3565.3	4225.3	5161.4	4737.7	4837.8	5556.3	5463.7	3361.7	5615.4	0.204632861128965	4516.66	4966.98	0.137112621338491	"Not significant (adj.p > 0.05)"	"8751"	NA
"Q13445"	"Transmembrane emp24 domain-containing protein 1"	"TMED1"	21.1	9	9	20.728	0	38039	26552	27990	22240	36791	21686	27866	26651	18527	28630	0.637957824284477	30322.4	24672	-0.297509276120609	"Not significant (adj.p > 0.05)"	"11018"	NA
"Q13451"	"Peptidyl-prolyl cis-trans isomerase FKBP5"	"FKBP5"	38.1	27	27	145.72	0	153090	151700	137880	124180	136380	108420	180840	154300	137810	185360	0.169498343212527	140646	153346	0.124722011977355	"Not significant (adj.p > 0.05)"	"2289"	NA
"Q13464"	"Rho-associated protein kinase 1"	"ROCK1"	9.5	12	10	22.036	0	35864	30298	40251	30883	43202	35703	52249	51417	30314	47283	0.514144240117664	36099.6	43393.2	0.265486129091808	"Not significant (adj.p > 0.05)"	"6093"	NA
"Q13469-3;Q13469-4;Q13469-2;Q13469"	"Nuclear factor of activated T-cells, cytoplasmic 2"	"NFATC2"	6	4	4	24.172	0	13098	11755	11876	12290	13440	14056	11203	14019	5889	11913	0.320168563236	12491.8	11416	-0.129924136456594	"Not significant (adj.p > 0.05)"	"4773"	NA
"Q13492-3;Q13492-2;Q13492-5;Q13492;Q13492-4;H0YE97;H0YEY8;H0YCY1;H0YD48;H0YEF7;H0YEH1"	"Phosphatidylinositol-binding clathrin assembly protein"	"PICALM"	13.8	9	9	66.661	0	83910	81754	88187	72661	82111	80861	89157	112050	60614	105450	0.167775145696005	81724.6	89626.4	0.133153338703086	"Not significant (adj.p > 0.05)"	"8301"	NA
"Q13496;Q13496-2"	"Myotubularin"	"MTM1"	8	4	4	8.3808	0	11912	7117.6	9623.9	12697	11331	22674	12261	8532.4	5451.8	10606	0.0415649612744593	10536.3	11905.04	0.176204138820285	"Not significant (adj.p > 0.05)"	"4534"	NA
"Q13501;E7EMC7;E3W990;D6RBF1;C9J6J8;Q13501-2"	"Sequestosome-1"	"SQSTM1"	22.5	12	10	83.938	0	34528	25614	33805	27857	48038	26454	27504	27268	13905	25603	1.23461786294692	33968.4	24146.8	-0.492361253293762	"Not significant (adj.p > 0.05)"	"8878"	NA
"Q13509;Q13509-2"	"Tubulin beta-3 chain"	"TUBB3"	40.9	51	4	31.64	0	20737	23615	25353	20338	22390	25698	23994	36798	19074	25722	0.390992525406126	22486.6	26257.2	0.22364753871764	"Not significant (adj.p > 0.05)"	"10381"	NA
"Q13523;H0YDJ3"	"Serine/threonine-protein kinase PRP4 homolog"	"PRPF4B"	8.4	11	11	28.034	0	17582	6615.7	9427	27075	8804.4	24598	14580	21676	6233.7	22093	0.46448730568514	13900.82	17836.14	0.359633439790116	"Not significant (adj.p > 0.05)"	"8899"	NA
"Q13541"	"Eukaryotic translation initiation factor 4E-binding protein 1"	"EIF4EBP1"	11	5	5	8.1249	0	13238	10294	13298	14018	14807	13421	13671	15976	7967.6	16741	0.0126356065531395	13131	13555.32	0.045882381421958	"Not significant (adj.p > 0.05)"	"1978"	NA
"Q13542"	"Eukaryotic translation initiation factor 4E-binding protein 2"	"EIF4EBP2"	10.8	1	1	15.337	0	8464.3	9167.1	4916.2	6750.9	9575	3538.9	2635.4	2232.8	1244.2	3514.8	5.24005325018612	7774.7	2633.22	-1.5619589469198	"Significant"	"1979"	NA
"Q13546;Q13546-2"	"Receptor-interacting serine/threonine-protein kinase 1"	"RIPK1"	10.1	7	7	20.92	0	47349	30992	40592	53377	40746	33733	48205	46238	44465	62017	0.224479607783929	42611.2	46931.6	0.13932696510311	"Not significant (adj.p > 0.05)"	"8737"	NA
"Q13547"	"Histone deacetylase 1"	"HDAC1"	13.9	7	2	61.486	0	5605.7	4605.3	4741.5	3366.2	4409.2	5752.4	8561.4	11178	4521	7357.3	1.79719245302339	4545.58	7474.02	0.717420035312505	"Not significant (adj.p > 0.05)"	"3065"	NA
"Q13557-12"	"Calcium/calmodulin-dependent protein kinase type II subunit delta"	"CAMK2D"	27	14	1	71.382	0	42781	34619	40745	58644	48149	65739	83014	155170	33444	62678	1.3568137632595	44987.6	80009	0.830634890037012	"Not significant (adj.p > 0.05)"	"817"	NA
"Q13561;Q13561-3;Q13561-2;H0YI98;F8W1I6"	"Dynactin subunit 2"	"DCTN2"	43.6	29	12	193.14	0	148920	102050	133890	136030	143300	135210	142540	121700	73538	134880	0.261444331740273	132838	121573.6	-0.127837928907629	"Not significant (adj.p > 0.05)"	"10540"	NA
"Q13563-2;Q13563-4;Q13563-5;Q13563-3;Q13563"	"Polycystin-2"	"PKD2"	4.8	2	2	4.2892	0.00062867	3679.1	2083.9	2563.9	6364	2923.4	5837.3	6787.6	6635.2	1899.3	4539.8	0.796195588752779	3522.86	5139.84	0.544976307286116	"Not significant (adj.p > 0.05)"	"5311"	NA
"Q13564-3;Q13564-2;Q13564;Q13564-4"	"NEDD8-activating enzyme E1 regulatory subunit"	"NAE1"	29.2	11	11	41.664	0	24363	12071	15431	23196	18442	14475	9808	13478	5532.7	14067	1.74925098586488	18700.6	11472.14	-0.704950023894713	"Not significant (adj.p > 0.05)"	"8883"	NA
"Q13573;G3V3A4;G3V4X8"	"SNW domain-containing protein 1"	"SNW1"	28	16	16	110.98	0	65936	61476	71058	65701	76539	62256	72884	77704	43489	70144	0.138878455431003	68142	65295.4	-0.0615629330067304	"Not significant (adj.p > 0.05)"	"22938"	NA
"Q13574-6;Q13574-2;Q13574-4;Q13574-5;E9PNL8;Q13574-7;Q13574-3;Q13574"	"Diacylglycerol kinase zeta;Diacylglycerol kinase"	"DGKZ"	4.4	3	3	10.849	0	26523	21980	24445	18960	24318	21052	25354	22142	19344	26325	0.0354663226111482	23245.2	22843.4	-0.0251554420766162	"Not significant (adj.p > 0.05)"	"8525"	NA
"Q13576;F5H7S7;E7EWC2;Q13576-3;Q13576-2"	"Ras GTPase-activating-like protein IQGAP2"	"IQGAP2"	45.7	124	120	323.31	0	615960	377960	482010	501900	517290	526240	668800	644020	379290	610800	0.302033904350642	499024	565830	0.181259467639146	"Not significant (adj.p > 0.05)"	"10788"	NA
"Q13596-2;Q13596;H0YK42;Q13596-3"	"Sorting nexin-1"	"SNX1"	26	14	11	28.464	0	33039	24813	26834	30031	26798	31606	27439	34569	14067	33700	0.0747435289848266	28303	28276.2	-0.00136672946904391	"Not significant (adj.p > 0.05)"	"6642"	NA
"Q13601-2;Q13601;A0A087WZC7"	"KRR1 small subunit processome component homolog"	"KRR1"	10.2	4	4	11.048	0	7777.2	4541.5	5273.2	7400.4	5333.1	6486	6034.8	6419.4	1910	7299.9	0.257647246277114	6065.08	5630.02	-0.107386627675042	"Not significant (adj.p > 0.05)"	"11103"	NA
"Q13616"	"Cullin-1"	"CUL1"	7.1	5	5	14.979	0	21217	16227	17245	20150	23295	30360	46243	47838	18425	26805	1.87049489486815	19626.8	33934.2	0.789915030379564	"Not significant (adj.p > 0.05)"	"8454"	NA
"Q13618-2;Q13618;Q13618-3"	"Cullin-3"	"CUL3"	27.8	24	24	247.51	0	90982	52198	59394	84460	72287	78102	67206	93674	33566	86584	0.0545354960638209	71864.2	71826.4	-0.000759045808195958	"Not significant (adj.p > 0.05)"	"8452"	NA
"Q13619;A0A0A0MR50;Q13619-2"	"Cullin-4A"	"CUL4A"	9.2	7	3	5.4756	0	1902.6	2126.9	2930	1480.8	2736.3	5015.4	10699	9428.7	6471.7	7914.1	7.075562861119	2235.32	7905.78	1.82242643178537	"Significant"	"8451"	NA
"Q13625-2;Q13625;Q13625-3"	"Apoptosis-stimulating of p53 protein 2"	"TP53BP2"	3.6	3	3	6.5546	0	10717	5948.8	7150.7	12129	8245.4	12098	11320	16390	5903.9	12004	0.651587710462088	8838.18	11543.18	0.385219504264553	"Not significant (adj.p > 0.05)"	"7159"	NA
"Q13630;E9PKL9;E9PP14;E9PLH9"	"GDP-L-fucose synthase"	"TSTA3"	41.1	24	24	111.32	0	61672	47358	46144	62245	65636	95551	116500	87632	40010	75692	1.08381932760547	56611	83077	0.553366711607013	"Not significant (adj.p > 0.05)"	"7264"	NA
"Q13642-1;Q13642-5;Q13642-4;Q5JXI8;Q13642;Q5JXH8;Q5JXH7;Q5JXI3;Q5JXI2;Q13642-3;Q5JXH9"	"Four and a half LIM domains protein 1"	"FHL1"	46.1	17	17	86.297	0	61589	52169	61556	65999	68306	56646	170000	140700	60055	94702	1.38058133808713	61923.8	104420.6	0.753840442172714	"Not significant (adj.p > 0.05)"	"2273"	NA
"Q13724-2;Q13724;C9J8D4"	"Mannosyl-oligosaccharide glucosidase"	"MOGS"	41.7	43	43	266.41	0	260380	198400	225580	262200	265200	244120	259340	238930	125040	240640	0.279368266946456	242352	221614	-0.129054964833798	"Not significant (adj.p > 0.05)"	"7841"	NA
"Q13769;H7C441;C9JXG5;F8WCP5"	"THO complex subunit 5 homolog"	"THOC5"	4.4	3	3	4.5177	0.00042481	9613.1	7671.2	6235.9	6533.7	9896	5418.1	5143.4	5601.8	3213.5	6893.2	1.74388653129552	7989.98	5254	-0.604775691425521	"Not significant (adj.p > 0.05)"	"8563"	NA
"Q13796"	"Protein Shroom2"	"SHROOM2"	3.2	5	5	9.9461	0	3899.9	2712.9	2374.8	3685.1	4212.2	2597.8	2305.5	2224.4	1329	2820.6	1.56081874117893	3376.98	2255.46	-0.582311934618826	"Not significant (adj.p > 0.05)"	"357"	NA
"Q13813"	"Spectrin alpha chain, non-erythrocytic 1"	"SPTAN1"	58.7	279	0	7.401	0	3047	1913.1	1933.6	14578	2261.5	3799	2584.9	31542	1482.3	4216.7	0.285782713413949	4746.64	8724.98	0.878245188861726	"Not significant (adj.p > 0.05)"	"6709"	NA
"Q13813-2"	"Spectrin alpha chain, non-erythrocytic 1"	"SPTAN1"	58.6	279	1	3.1635	0.0007657	7346.4	2674.5	3416.2	8527.3	6667.5	6825.6	4696.7	7554.5	1143.8	10415	0.0473638280567064	5726.38	6127.12	0.0975856967502097	"Not significant (adj.p > 0.05)"	"6709"	NA
